@relation 'Estado del cielo'

@attribute cieloMS1 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS1 numeric
@attribute direccionVientoMS1 numeric
@attribute temperaturaMS1 numeric
@attribute cieloMS2 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS2 numeric
@attribute direccionVientoMS2 numeric
@attribute temperaturaMS2 numeric
@attribute cieloMS3 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS3 numeric
@attribute direccionVientoMS3 numeric
@attribute temperaturaMS3 numeric
@attribute cieloMS4 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS4 numeric
@attribute direccionVientoMS4 numeric
@attribute temperaturaMS4 numeric
@attribute cieloMS5 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS5 numeric
@attribute direccionVientoMS5 numeric
@attribute temperaturaMS5 numeric
@attribute cieloMS6 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS6 numeric
@attribute direccionVientoMS6 numeric
@attribute temperaturaMS6 numeric
@attribute cieloMS7 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS7 numeric
@attribute direccionVientoMS7 numeric
@attribute temperaturaMS7 numeric
@attribute cieloMS8 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS8 numeric
@attribute direccionVientoMS8 numeric
@attribute temperaturaMS8 numeric
@attribute cieloMS9 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS9 numeric
@attribute direccionVientoMS9 numeric
@attribute temperaturaMS9 numeric
@attribute cieloMS10 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS10 numeric
@attribute direccionVientoMS10 numeric
@attribute temperaturaMS10 numeric
@attribute cieloMS11 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS11 numeric
@attribute direccionVientoMS11 numeric
@attribute temperaturaMS11 numeric
@attribute cieloMS12 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS12 numeric
@attribute direccionVientoMS12 numeric
@attribute temperaturaMS12 numeric
@attribute cieloMS13 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS13 numeric
@attribute direccionVientoMS13 numeric
@attribute temperaturaMS13 numeric
@attribute cieloMS14 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS14 numeric
@attribute direccionVientoMS14 numeric
@attribute temperaturaMS14 numeric
@attribute cieloMS15 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS15 numeric
@attribute direccionVientoMS15 numeric
@attribute temperaturaMS15 numeric
@attribute cieloMS16 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS16 numeric
@attribute direccionVientoMS16 numeric
@attribute temperaturaMS16 numeric
@attribute cieloMS17 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS17 numeric
@attribute direccionVientoMS17 numeric
@attribute temperaturaMS17 numeric
@attribute cieloMS18 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS18 numeric
@attribute direccionVientoMS18 numeric
@attribute temperaturaMS18 numeric
@attribute cieloMS19 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS19 numeric
@attribute direccionVientoMS19 numeric
@attribute temperaturaMS19 numeric
@attribute cieloMS20 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS20 numeric
@attribute direccionVientoMS20 numeric
@attribute temperaturaMS20 numeric
@attribute cieloMS21 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS21 numeric
@attribute direccionVientoMS21 numeric
@attribute temperaturaMS21 numeric
@attribute cieloMS22 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS22 numeric
@attribute direccionVientoMS22 numeric
@attribute temperaturaMS22 numeric
@attribute cieloMS23 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS23 numeric
@attribute direccionVientoMS23 numeric
@attribute temperaturaMS23 numeric
@attribute cieloMS24 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS24 numeric
@attribute direccionVientoMS24 numeric
@attribute temperaturaMS24 numeric
@attribute cieloMS25 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS25 numeric
@attribute direccionVientoMS25 numeric
@attribute temperaturaMS25 numeric
@attribute class {105104104,101101101,103101101,104101104,103101104,104103104,106101101,106101103,106101104,103101103,103103104,101101103,103103103,101115103,110104104,105101104,104101103,104103103}

@data
SUNNY,2.08,183.919998,14,SUNNY,2.25,187.279999,13,SUNNY,2.13,197.020004,14,SUNNY,1.16,209.050003,18,SUNNY,2.46,297.200012,21,SUNNY,5.6,288.399994,23,SUNNY,6.92,286.269989,25,SUNNY,8.33,291.309998,26,SUNNY,8.83,299.48999,27,SUNNY,9.91,284.570007,28,SUNNY,11.69,268.769989,29,SUNNY,13.6,251.309998,28,SUNNY,13.57,243.619995,28,SUNNY,13.6,250.970001,27,SUNNY,12.48,328.660004,27,SUNNY,9.95,347.410004,25,SUNNY,7.33,16.540001,22,SUNNY,3.75,0.89,20,SUNNY,4.22,359.649994,19,SUNNY,3.06,11.3,19,SUNNY,3.19,211.559998,18,SUNNY,3.8,174.580002,17,SUNNY,2.15,190.669998,17,SUNNY,2.09,184.850006,16,SUNNY,0.8,227.179993,16,101101101
SUNNY,5.7,23.459999,11,SUNNY,5.42,22.68,11,SUNNY,4.69,20.049999,12,SUNNY,3.81,7.8,16,SUNNY,5.67,17.48,20,SUNNY,4.31,111.510002,23,SUNNY,7.61,79.150002,25,SUNNY,13.43,34.889999,26,SUNNY,17.01,23.379999,26,SUNNY,17.9,17.129999,27,SUNNY,19.780001,16.74,28,SUNNY,22.18,11.35,27,SUNNY,23.18,9.24,26,SUNNY,23.83,9.02,25,SUNNY,24.09,5.55,24,SUNNY,23.07,0.52,21,SUNNY,20.52,3.11,19,SUNNY,16.85,7.56,18,SUNNY,14.85,28.58,17,SUNNY,14.87,33.279999,17,SUNNY,11.43,34.889999,16,SUNNY,9.89,41.779999,15,SUNNY,9.11,47.66,14,SUNNY,9.08,47.23,14,SUNNY,9.43,40.639999,14,101101101
SUNNY,4.78,91.93,14,SUNNY,8.56,155.520004,14,SUNNY,10.73,158.910004,15,SUNNY,3.88,168.539993,19,SUNNY,6.2,354.929993,22,SUNNY,4.23,337.579987,24,SUNNY,5.01,283.869995,26,SUNNY,6.2,278.290009,28,SUNNY,7.58,274.51001,29,SUNNY,9.13,264.850006,30,SUNNY,10.58,256.01001,30,SUNNY,10.79,259.769989,30,SUNNY,9.62,274.890015,30,SUNNY,6.24,286.339996,29,SUNNY,12.8,348.350006,28,SUNNY,12.82,351.339996,26,SUNNY,17.52,353.980011,23,SUNNY,11.9,37.98,21,SUNNY,8.33,75.269997,19,SUNNY,7.1,95.339996,18,SUNNY,6.32,86.379997,18,SUNNY,6.66,50.32,17,SUNNY,6.32,56.43,17,SUNNY,5.75,81.970001,16,SUNNY,5.67,91.879997,16,101101101
CLOUDY,17.780001,29.809999,16,CLOUDY,19.389999,29.780001,16,CLOUDY,19.299999,26.5,16,OVERCAST_AND_SHOWERS,17.67,38.630001,16,PARTLY_CLOUDY,17.450001,37.310001,16,PARTLY_CLOUDY,19.35,30.17,17,PARTLY_CLOUDY,24.200001,27.65,18,SUNNY,25.5,26.17,21,SUNNY,28.09,19.07,22,SUNNY,29.42,17.32,22,SUNNY,29.68,16.85,22,SUNNY,28.43,16.639999,22,SUNNY,28.51,15.06,21,SUNNY,28.23,18.709999,20,SUNNY,28.02,20.469999,19,PARTLY_CLOUDY,26.190001,26.48,17,CLOUDY,23.620001,30.59,17,CLOUDY,23.299999,34.919998,17,CLOUDY,22.790001,40,16,CLOUDY,22.68,44.73,16,PARTLY_CLOUDY,21.67,51.950001,16,PARTLY_CLOUDY,19.309999,51.599998,16,PARTLY_CLOUDY,18.5,46.119999,16,PARTLY_CLOUDY,18.6,45.93,15,CLOUDY,17.280001,39.209999,15,104103104
CLOUDY,11.65,62.68,14,PARTLY_CLOUDY,10.69,64.760002,13,PARTLY_CLOUDY,5.17,64.07,13,SUNNY,3.34,77.309998,16,SUNNY,3.44,31.41,18,SUNNY,4.43,344.529999,21,SUNNY,6.41,344.339996,24,SUNNY,9.81,347.380005,25,SUNNY,13.88,359.700012,26,SUNNY,15.15,2.77,27,SUNNY,14.8,359.850006,28,SUNNY,14.93,3.61,28,SUNNY,21.99,351.220001,26,SUNNY,20.83,351.910004,25,SUNNY,19.66,349.040009,23,SUNNY,15.09,348.070007,21,SUNNY,12.98,3.64,19,SUNNY,9.95,32.720001,18,SUNNY,8.22,45.889999,17,SUNNY,5.76,53.32,15,SUNNY,5.64,61.790001,14,SUNNY,7.58,73.110001,13,SUNNY,7.29,88.260002,13,SUNNY,8.43,92.129997,13,SUNNY,9.05,90.040001,12,103101101
PARTLY_CLOUDY,9.9,82.57,14,PARTLY_CLOUDY,8.52,82.089996,14,PARTLY_CLOUDY,10.87,76.230003,14,PARTLY_CLOUDY,11.95,77.050003,15,PARTLY_CLOUDY,13.58,75.800003,17,SUNNY,15.65,75.660004,20,SUNNY,16.059999,70.709999,21,SUNNY,16.209999,66.040001,23,SUNNY,15.59,67.809998,23,SUNNY,15.18,64.400002,24,SUNNY,16.110001,61.43,25,SUNNY,17.709999,60.700001,25,SUNNY,18.459999,60.34,24,SUNNY,18.18,61.91,23,SUNNY,18.030001,61.740002,21,SUNNY,15.38,60.080002,19,SUNNY,11.31,67.360001,17,SUNNY,11.12,70.610001,15,SUNNY,12.63,76.339996,14,PARTLY_CLOUDY,10.78,80.650002,14,PARTLY_CLOUDY,9.9,85.599998,13,PARTLY_CLOUDY,12.43,85.660004,14,PARTLY_CLOUDY,11.04,83.040001,14,PARTLY_CLOUDY,9.36,94.349998,14,PARTLY_CLOUDY,9.72,96.410004,14,106101104
CLOUDY,13.64,8.59,14,CLOUDY,14.45,20.65,14,CLOUDY,15.45,23.379999,14,PARTLY_CLOUDY,16.27,16.51,14,PARTLY_CLOUDY,16.76,19.950001,15,PARTLY_CLOUDY,18.66,20.110001,16,SUNNY,22.209999,17.540001,19,SUNNY,21.85,18.99,21,SUNNY,23.870001,6.58,23,SUNNY,26.360001,358.929993,23,SUNNY,27.790001,354.940002,23,SUNNY,28.51,354.140015,22,SUNNY,29.58,352.01001,22,SUNNY,30.540001,350.130005,21,SUNNY,30.700001,349,19,PARTLY_CLOUDY,28.91,347.579987,16,PARTLY_CLOUDY,26.950001,351.850006,16,PARTLY_CLOUDY,24.26,358.51001,16,PARTLY_CLOUDY,21.34,5.6,16,PARTLY_CLOUDY,16.700001,16.58,15,PARTLY_CLOUDY,13.52,20.76,15,CLOUDY,11.48,17.42,14,PARTLY_CLOUDY,10.02,7.09,14,PARTLY_CLOUDY,10.8,4.04,12,PARTLY_CLOUDY,10.65,1.44,12,106101103
SUNNY,7.2,93.290001,13,SUNNY,5.32,93.260002,13,SUNNY,4.36,117.629997,13,SUNNY,4.05,105.290001,18,SUNNY,2.14,281.190002,20,SUNNY,3.31,302.019989,22,SUNNY,2.24,322.380005,24,SUNNY,5.44,323.690002,26,SUNNY,10.47,351.299988,27,SUNNY,11.52,347.420013,28,SUNNY,12.29,338.679993,29,SUNNY,12.66,343.839996,29,SUNNY,13.17,351.470001,29,SUNNY,16.290001,6.29,29,SUNNY,21.33,15.08,27,SUNNY,22.059999,25.459999,24,SUNNY,26.84,33.73,22,SUNNY,28.440001,40.060001,20,SUNNY,28.379999,45.98,20,SUNNY,24.82,47.509998,20,SUNNY,17.940001,52.25,19,SUNNY,13.48,53.610001,18,SUNNY,7.32,63.07,16,SUNNY,4.56,72.889999,15,SUNNY,5.44,66.269997,15,101101101
SUNNY,9.33,40.73,12,SUNNY,7.01,48.150002,11,SUNNY,3.18,62.860001,12,SUNNY,1.78,63.790001,16,SUNNY,5.44,121.879997,18,SUNNY,8.13,128.970001,21,SUNNY,9.43,127.959999,23,SUNNY,8.74,124.339996,25,SUNNY,7.83,114.800003,27,SUNNY,7.27,107.510002,28,SUNNY,13.11,24.209999,29,SUNNY,15.9,19.200001,29,SUNNY,22.5,14.3,28,SUNNY,24.66,13.23,26,SUNNY,26.879999,6.36,25,SUNNY,27.1,4.25,22,SUNNY,28.559999,11.63,20,SUNNY,28.389999,17.99,19,SUNNY,25.48,20.709999,19,SUNNY,21.799999,20.969999,18,SUNNY,16.719999,22.74,18,SUNNY,10.05,33.490002,16,SUNNY,7.09,44.09,15,SUNNY,3.22,46.75,14,SUNNY,2.86,38.759998,14,106101101
SUNNY,6.18,85.93,11,SUNNY,5.11,75.860001,11,SUNNY,5.95,69.650002,12,SUNNY,9.04,59.880001,16,SUNNY,18.290001,57.5,18,SUNNY,22.07,56.380001,20,SUNNY,25.5,55.23,22,SUNNY,26.68,53.790001,24,SUNNY,27.299999,54.490002,24,SUNNY,27.74,54.93,25,SUNNY,28.559999,53,25,SUNNY,29.799999,51.75,25,SUNNY,30.809999,50.790001,24,SUNNY,30.950001,51.470001,22,SUNNY,29.440001,52.810001,21,SUNNY,22.209999,53.439999,19,SUNNY,26.4,62.919998,18,SUNNY,28.16,65.129997,17,SUNNY,26.040001,66.010002,16,SUNNY,14.25,68.43,15,SUNNY,12.2,63.07,14,SUNNY,19.16,61.07,15,SUNNY,20.26,58.259998,15,SUNNY,19.360001,57.82,15,PARTLY_CLOUDY,21.190001,55.09,15,103101104
SUNNY,19.73,69.580002,20,SUNNY,4.09,107.470001,17,SUNNY,1.42,223.039993,18,SUNNY,3.7,207.940002,22,SUNNY,4.92,258.459991,24,SUNNY,4.99,344.040009,26,SUNNY,8.89,30.4,28,SUNNY,20.940001,35.630001,29,SUNNY,24.110001,24.719999,29,SUNNY,28.58,15.81,29,SUNNY,32.200001,14.31,29,SUNNY,33.209999,16.700001,29,SUNNY,34.169998,19.27,28,SUNNY,33.119999,21.67,27,SUNNY,31.049999,26.76,26,SUNNY,31.530001,33.310001,24,SUNNY,29.889999,43.639999,22,SUNNY,28.49,45.630001,21,SUNNY,21.99,48.84,21,SUNNY,12.35,67.839996,19,SUNNY,11.21,89.199997,19,SUNNY,5.65,112.529999,18,SUNNY,4.57,60.259998,17,SUNNY,2.88,74.07,16,SUNNY,2.73,58.16,15,101101101
SUNNY,1.98,200.679993,15,SUNNY,2.75,197.210007,14,SUNNY,2.11,188.369995,15,SUNNY,1.74,240.100006,19,SUNNY,4.37,247.339996,22,SUNNY,8.79,295.720001,24,SUNNY,10.89,302.920013,26,SUNNY,13.38,303.929993,27,SUNNY,14.17,307.059998,28,SUNNY,13.45,311.089996,29,SUNNY,13.67,308.579987,29,SUNNY,15.21,302.690002,29,SUNNY,18.52,289.700012,29,SUNNY,21.24,288.100006,28,SUNNY,20.52,276.119995,26,SUNNY,15.78,275.339996,24,SUNNY,3.52,299.140015,21,SUNNY,4.04,57.610001,20,SUNNY,2.62,61.580002,19,SUNNY,1.88,19.93,18,SUNNY,2.03,349.070007,17,SUNNY,1.31,222.199997,17,SUNNY,1.64,177.690002,16,SUNNY,2.78,180.399994,16,SUNNY,2.33,161.949997,16,101101101
SUNNY,7.23,313.230011,13,SUNNY,4.12,316.609985,13,SUNNY,2.74,326.01001,14,SUNNY,3.13,319.160004,18,SUNNY,4.32,335.420013,21,SUNNY,4.12,44.98,24,SUNNY,5.06,85.75,26,SUNNY,5.43,27.040001,28,SUNNY,12.24,348.459991,28,SUNNY,12.97,345.929993,29,SUNNY,13.88,345.910004,30,SUNNY,14.95,347.970001,30,SUNNY,15.85,354.730011,29,SUNNY,18.68,357.049988,28,SUNNY,19.32,353.940002,26,SUNNY,14.72,343.309998,24,SUNNY,14.31,336.519989,21,SUNNY,12.87,318.829987,20,SUNNY,11.84,302.910004,18,SUNNY,11.99,300.119995,18,SUNNY,13.03,303.23999,17,SUNNY,6.98,311.390015,16,SUNNY,3.41,298.670013,16,SUNNY,0.76,303.839996,16,SUNNY,1.24,260.899994,15,101101101
SUNNY,6.31,317.01001,14,SUNNY,7.68,330.609985,13,SUNNY,4.46,289.369995,14,SUNNY,6.16,278.779999,19,SUNNY,8.31,309.149994,20,SUNNY,9.9,317.100006,21,SUNNY,11.32,320.019989,22,SUNNY,12.73,309.690002,23,SUNNY,12.68,300.619995,23,SUNNY,10.98,286.359985,24,SUNNY,13.09,291.73999,25,SUNNY,12.33,284.970001,25,SUNNY,10.9,276.839996,24,SUNNY,10.5,267.420013,24,SUNNY,10.01,266.920013,24,SUNNY,6.95,255.580002,23,SUNNY,7.72,289.570007,22,SUNNY,6.38,283.529999,20,SUNNY,7.37,317.549988,18,SUNNY,7.1,315.399994,17,SUNNY,4.84,315.779999,17,SUNNY,7.96,318.98999,15,SUNNY,5.67,325.619995,15,SUNNY,5.61,304.799988,14,SUNNY,6.44,281.290009,14,101101101
SUNNY,3.15,88.93,13,SUNNY,3.81,71.739998,13,SUNNY,4.36,68.169998,14,SUNNY,6.27,68.489998,17,SUNNY,6.58,55.209999,19,SUNNY,5.68,59.52,22,SUNNY,6.16,54.91,26,SUNNY,8.4,38.599998,28,SUNNY,8.55,39.16,30,SUNNY,10.7,24.950001,32,SUNNY,11.22,23.07,32,SUNNY,16.370001,22.83,32,SUNNY,18.780001,20.84,31,SUNNY,20.120001,21.43,30,SUNNY,18.92,27.59,29,SUNNY,14.17,40.849998,26,SUNNY,4.86,86.339996,23,SUNNY,4.74,119.519997,21,SUNNY,4.13,113.839996,20,SUNNY,3.6,106.730003,19,SUNNY,4.06,94.410004,18,SUNNY,4.41,89.480003,17,SUNNY,5.57,83.889999,16,SUNNY,5.61,72.169998,15,SUNNY,4.78,71.75,15,101101101
SUNNY,5.65,210.020004,16,SUNNY,2.1,175.789993,16,SUNNY,4.31,169.880005,16,SUNNY,5.11,177.25,19,SUNNY,2.02,114.559998,22,SUNNY,2.21,223.360001,25,SUNNY,2.27,228.199997,28,SUNNY,1.25,234.339996,30,SUNNY,2.41,286.799988,32,SUNNY,5.79,281.100006,33,SUNNY,11.23,319.670013,33,SUNNY,18,304.119995,33,SUNNY,21.110001,323.630005,32,SUNNY,21.5,331.119995,31,SUNNY,16.709999,349.230011,30,SUNNY,14.34,349.720001,27,SUNNY,11.89,347.75,25,SUNNY,4.98,31.200001,23,SUNNY,3.13,133.649994,22,SUNNY,2.69,183.380005,21,SUNNY,4.7,186.490005,20,SUNNY,1.7,177.729996,19,SUNNY,2.1,174.979996,18,SUNNY,1.79,139.940002,18,SUNNY,2.15,125.800003,17,101101101
PARTLY_CLOUDY,9.89,91.540001,15,PARTLY_CLOUDY,8.5,83.400002,15,PARTLY_CLOUDY,10.97,87.360001,15,PARTLY_CLOUDY,12.95,84.440002,16,PARTLY_CLOUDY,14.9,82.050003,17,SUNNY,17.41,85.260002,19,SUNNY,17.43,79.480003,20,SUNNY,16.870001,71.540001,22,SUNNY,18.75,71.160004,23,SUNNY,19.18,72.919998,23,SUNNY,19.15,73.529999,23,SUNNY,19,68.650002,23,SUNNY,19.120001,67.470001,22,SUNNY,18.690001,70.139999,21,SUNNY,18.139999,73.190002,20,SUNNY,15.13,77.660004,18,PARTLY_CLOUDY,12.55,85.620003,16,PARTLY_CLOUDY,11.59,83.029999,15,PARTLY_CLOUDY,11.5,82.699997,15,PARTLY_CLOUDY,11.46,84.199997,15,PARTLY_CLOUDY,11.15,77.440002,16,PARTLY_CLOUDY,12.41,74.839996,16,PARTLY_CLOUDY,12.29,73.230003,16,CLOUDY,10.7,66.449997,16,CLOUDY,11.94,63.580002,16,103103104
SUNNY,6.94,55.59,13,SUNNY,6.12,50.84,12,SUNNY,4.75,50.549999,13,SUNNY,9.6,37.23,17,SUNNY,15.09,34.360001,20,SUNNY,18.17,34.990002,22,SUNNY,20.67,36.060001,24,SUNNY,22.120001,35.279999,26,SUNNY,22.92,36.23,27,SUNNY,22.719999,36.299999,27,SUNNY,23.379999,35.540001,27,SUNNY,23.870001,33.720001,27,SUNNY,24.129999,33.93,26,SUNNY,23.719999,34.860001,24,SUNNY,21.5,34.990002,23,SUNNY,15.92,28.27,21,SUNNY,13.89,39.009998,19,SUNNY,11.39,31.77,18,SUNNY,6.72,24.32,16,SUNNY,4.72,24.34,15,SUNNY,5.48,27.91,14,SUNNY,6.09,18.559999,13,SUNNY,5.15,26.43,13,SUNNY,3.63,20.43,13,PARTLY_CLOUDY,3.05,26.370001,13,103101104
SUNNY,1.99,32.41,14,SUNNY,1.65,50.57,13,SUNNY,1.29,99.5,14,SUNNY,1.68,135.050003,18,SUNNY,4,38.349998,22,SUNNY,5.95,34.630001,25,SUNNY,7.97,21.200001,28,SUNNY,9.37,20.129999,30,SUNNY,10.06,17.700001,32,SUNNY,10.66,14.56,33,SUNNY,12.17,19.379999,34,SUNNY,15.92,19.75,33,SUNNY,17.65,20.110001,32,SUNNY,18,18.809999,31,SUNNY,15.98,22.98,29,SUNNY,12.07,34.639999,26,SUNNY,8.75,33.080002,23,SUNNY,5.69,37.709999,22,SUNNY,5.32,33.23,20,SUNNY,1.97,41.02,19,SUNNY,1.88,25.23,18,SUNNY,2.15,20.18,17,SUNNY,2.69,33.169998,16,SUNNY,3.91,31.32,16,SUNNY,4.89,37.669998,15,101101101
SUNNY,5.71,102.879997,14,SUNNY,6.15,86.260002,14,SUNNY,5.38,73.660004,14,SUNNY,5.37,65.889999,17,SUNNY,2.75,29.85,20,SUNNY,4.46,51.540001,22,SUNNY,4.2,35.099998,25,SUNNY,2.8,354.549988,28,SUNNY,2.74,18.370001,30,SUNNY,3.44,11.72,32,SUNNY,4.37,34.709999,33,SUNNY,11.9,35.18,33,SUNNY,15.55,37.110001,31,SUNNY,16.059999,35.049999,31,SUNNY,14.5,38.610001,29,SUNNY,9.9,62.779999,26,SUNNY,6.23,97.43,24,SUNNY,2.42,110.889999,22,SUNNY,0.7,137.970001,20,SUNNY,2.42,144.690002,19,SUNNY,4.59,130.979996,18,SUNNY,5.2,150.699997,17,SUNNY,5.12,121.110001,17,SUNNY,8.66,80.959999,16,SUNNY,6.82,79.18,15,101101101
SUNNY,9.84,342.209991,13,SUNNY,10.12,343.100006,13,SUNNY,7.65,345.850006,13,SUNNY,6.65,352.480011,17,SUNNY,10.49,11.49,20,SUNNY,14.45,13.52,23,SUNNY,18.030001,17.059999,25,SUNNY,19.35,16.74,26,SUNNY,20.389999,14.94,28,SUNNY,20,8.83,28,SUNNY,20.860001,2.88,29,SUNNY,22.35,358.519989,28,SUNNY,22.389999,355.51001,27,SUNNY,19.42,351,26,SUNNY,14.76,344.029999,25,SUNNY,12.63,320.529999,22,SUNNY,10.7,354.380005,20,SUNNY,8.93,356.23999,19,SUNNY,10.28,356.570007,18,SUNNY,9.83,352.119995,17,SUNNY,9.33,347.799988,16,SUNNY,10.77,346.450012,16,SUNNY,8.99,342.309998,15,SUNNY,9.61,341.420013,15,PARTLY_CLOUDY,7.15,342.25,14,101101103
SUNNY,3.09,256.640015,15,SUNNY,1.67,205.110001,15,SUNNY,1.62,106.660004,15,SUNNY,4.22,98.769997,19,SUNNY,4.41,93.910004,22,SUNNY,2.14,69.970001,26,SUNNY,1.58,88.790001,29,SUNNY,0.5,355.440002,31,SUNNY,2.69,342.850006,32,SUNNY,6.76,327.209991,33,SUNNY,14.32,321.829987,33,SUNNY,17.030001,320.790009,32,SUNNY,21.110001,317.170013,31,SUNNY,21.219999,311.940002,30,SUNNY,15.95,305.470001,28,SUNNY,10.56,323.850006,27,SUNNY,2.9,352.790009,24,SUNNY,0.79,231.880005,23,SUNNY,3.79,205.389999,21,SUNNY,3.3,219.580002,20,SUNNY,1.95,227.320007,19,SUNNY,1,299.970001,19,SUNNY,0.65,6.7,18,SUNNY,1.5,59.77,17,SUNNY,0.92,73.959999,17,101101101
SUNNY,9.01,11.19,14,SUNNY,8.17,19.4,14,SUNNY,4.02,19.629999,15,SUNNY,3.31,41.560001,19,SUNNY,8.87,20.190001,22,SUNNY,15.77,13.46,25,SUNNY,20.41,11.61,27,SUNNY,23.93,10.98,28,SUNNY,27.389999,10.45,28,SUNNY,28.5,8.75,29,SUNNY,31.190001,10.18,29,SUNNY,30.84,11.27,28,SUNNY,31.57,11.75,28,SUNNY,30.969999,16.84,27,SUNNY,27.76,19.33,25,SUNNY,24.34,19.120001,23,SUNNY,20.91,21.469999,20,SUNNY,20.059999,18.6,19,SUNNY,16.209999,19.450001,19,SUNNY,8.2,11.6,17,SUNNY,6.68,3.19,16,SUNNY,8.08,3.23,16,SUNNY,7.8,7.92,16,SUNNY,5.08,347.5,15,SUNNY,6.19,321.51001,14,101101101
